,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
5309,0.269,0.853,7,-4.647,0,0.0854,0.000249,0.000246,0.118,0.179,141.581,audio_features,51c94ac31swyDQj9B3Lzs3,spotify:track:51c94ac31swyDQj9B3Lzs3,https://api.spotify.com/v1/tracks/51c94ac31swyDQj9B3Lzs3,https://api.spotify.com/v1/audio-analysis/51c94ac31swyDQj9B3Lzs3,299533,4
5310,0.443,0.781,1,-4.277,1,0.0377,1.33e-05,0.205,0.166,0.372,71.841,audio_features,1158ckiB5S4cpsdYHDB9IF,spotify:track:1158ckiB5S4cpsdYHDB9IF,https://api.spotify.com/v1/tracks/1158ckiB5S4cpsdYHDB9IF,https://api.spotify.com/v1/audio-analysis/1158ckiB5S4cpsdYHDB9IF,214760,4
5311,0.457,0.964,10,-2.963,1,0.0656,0.0001,0.00811,0.67,0.372,111.972,audio_features,2OUR8g12h5qsGDs1v5lqvp,spotify:track:2OUR8g12h5qsGDs1v5lqvp,https://api.spotify.com/v1/tracks/2OUR8g12h5qsGDs1v5lqvp,https://api.spotify.com/v1/audio-analysis/2OUR8g12h5qsGDs1v5lqvp,164987,4
5312,0.579,0.812,1,-6.509,0,0.0693,0.00114,0.00333,0.115,0.278,152.002,audio_features,1Y13csEpu3TK5gQdzGLrd8,spotify:track:1Y13csEpu3TK5gQdzGLrd8,https://api.spotify.com/v1/tracks/1Y13csEpu3TK5gQdzGLrd8,https://api.spotify.com/v1/audio-analysis/1Y13csEpu3TK5gQdzGLrd8,223747,4
5313,0.681,0.829,2,-6.894,1,0.101,0.000511,1.09e-05,0.112,0.782,94.067,audio_features,2Jpm7obuQxAYilV0WyJJL4,spotify:track:2Jpm7obuQxAYilV0WyJJL4,https://api.spotify.com/v1/tracks/2Jpm7obuQxAYilV0WyJJL4,https://api.spotify.com/v1/audio-analysis/2Jpm7obuQxAYilV0WyJJL4,234000,4
5314,0.553,0.754,7,-6.59,1,0.0338,0.000235,0.0195,0.144,0.193,150.216,audio_features,2dfVmL735QprXvy95NzxRn,spotify:track:2dfVmL735QprXvy95NzxRn,https://api.spotify.com/v1/tracks/2dfVmL735QprXvy95NzxRn,https://api.spotify.com/v1/audio-analysis/2dfVmL735QprXvy95NzxRn,270227,4
5315,0.51,0.94,4,-5.358,1,0.0596,0.000119,0.2,0.257,0.471,150.076,audio_features,0i9Z2LxnCvDNI5MzPnVpNr,spotify:track:0i9Z2LxnCvDNI5MzPnVpNr,https://api.spotify.com/v1/tracks/0i9Z2LxnCvDNI5MzPnVpNr,https://api.spotify.com/v1/audio-analysis/0i9Z2LxnCvDNI5MzPnVpNr,198787,4
5316,0.586,0.784,9,-6.435,1,0.0348,0.000194,1.67e-05,0.463,0.466,131.953,audio_features,1s1o4BDXBNB0Wh2iAtN5Ak,spotify:track:1s1o4BDXBNB0Wh2iAtN5Ak,https://api.spotify.com/v1/tracks/1s1o4BDXBNB0Wh2iAtN5Ak,https://api.spotify.com/v1/audio-analysis/1s1o4BDXBNB0Wh2iAtN5Ak,240253,4
5317,0.582,0.765,9,-6.544,1,0.0376,0.00106,0.0506,0.344,0.528,128.164,audio_features,6ISuXA3UCPMtsyEUGUTAyn,spotify:track:6ISuXA3UCPMtsyEUGUTAyn,https://api.spotify.com/v1/tracks/6ISuXA3UCPMtsyEUGUTAyn,https://api.spotify.com/v1/audio-analysis/6ISuXA3UCPMtsyEUGUTAyn,200493,4
5318,0.39,0.681,9,-6.4,1,0.151,0.00119,9.13e-05,0.0677,0.373,193.778,audio_features,1V6PP9oKDvT7zBkDsCcupY,spotify:track:1V6PP9oKDvT7zBkDsCcupY,https://api.spotify.com/v1/tracks/1V6PP9oKDvT7zBkDsCcupY,https://api.spotify.com/v1/audio-analysis/1V6PP9oKDvT7zBkDsCcupY,235707,3
5319,0.404,0.969,8,-2.938,1,0.195,8.51e-05,0.0114,0.268,0.29,173.878,audio_features,6RJdYpFQwLyNfDc5FbjkgV,spotify:track:6RJdYpFQwLyNfDc5FbjkgV,https://api.spotify.com/v1/tracks/6RJdYpFQwLyNfDc5FbjkgV,https://api.spotify.com/v1/audio-analysis/6RJdYpFQwLyNfDc5FbjkgV,245227,4
5320,0.429,0.966,8,-4.605,1,0.0733,0.000209,0.124,0.371,0.525,179.956,audio_features,42ZVk59gT4tMlrZmd8Ijxf,spotify:track:42ZVk59gT4tMlrZmd8Ijxf,https://api.spotify.com/v1/tracks/42ZVk59gT4tMlrZmd8Ijxf,https://api.spotify.com/v1/audio-analysis/42ZVk59gT4tMlrZmd8Ijxf,278027,4
5321,0.463,0.962,7,-6.43,1,0.0704,0.000233,0.109,0.0906,0.66,94.003,audio_features,5cxp9kjCFyJwzv3lzeX7ku,spotify:track:5cxp9kjCFyJwzv3lzeX7ku,https://api.spotify.com/v1/tracks/5cxp9kjCFyJwzv3lzeX7ku,https://api.spotify.com/v1/audio-analysis/5cxp9kjCFyJwzv3lzeX7ku,231573,4
5322,0.49,0.938,1,-3.916,1,0.129,0.00234,2.17e-05,0.186,0.437,196.143,audio_features,5IvKtrcNWBkvyW2yXZ2Y40,spotify:track:5IvKtrcNWBkvyW2yXZ2Y40,https://api.spotify.com/v1/tracks/5IvKtrcNWBkvyW2yXZ2Y40,https://api.spotify.com/v1/audio-analysis/5IvKtrcNWBkvyW2yXZ2Y40,274160,4
5323,0.612,0.972,10,-4.328,0,0.0919,0.000303,0.00277,0.0817,0.576,109.989,audio_features,1jPgyViNE7djYSr1xEPlPJ,spotify:track:1jPgyViNE7djYSr1xEPlPJ,https://api.spotify.com/v1/tracks/1jPgyViNE7djYSr1xEPlPJ,https://api.spotify.com/v1/audio-analysis/1jPgyViNE7djYSr1xEPlPJ,191867,4
5324,0.557,0.761,5,-9.58,1,0.167,0.057,0.00109,0.567,0.666,156.442,audio_features,3lrNq7iGL5r3KS93YiKAbC,spotify:track:3lrNq7iGL5r3KS93YiKAbC,https://api.spotify.com/v1/tracks/3lrNq7iGL5r3KS93YiKAbC,https://api.spotify.com/v1/audio-analysis/3lrNq7iGL5r3KS93YiKAbC,209600,4
5325,0.676,0.692,9,-13.093,1,0.052,0.668,0.00915,0.13,0.799,102.516,audio_features,0RgcOUQg4qYAEt9RIdf3oB,spotify:track:0RgcOUQg4qYAEt9RIdf3oB,https://api.spotify.com/v1/tracks/0RgcOUQg4qYAEt9RIdf3oB,https://api.spotify.com/v1/audio-analysis/0RgcOUQg4qYAEt9RIdf3oB,170160,4
5326,0.869,0.648,11,-8.698,0,0.0633,0.121,2.17e-05,0.126,0.9,125.035,audio_features,3koCCeSaVUyrRo3N2gHrd8,spotify:track:3koCCeSaVUyrRo3N2gHrd8,https://api.spotify.com/v1/tracks/3koCCeSaVUyrRo3N2gHrd8,https://api.spotify.com/v1/audio-analysis/3koCCeSaVUyrRo3N2gHrd8,339320,4
5327,0.883,0.785,6,-7.554,0,0.258,0.00215,0.0,0.209,0.749,96.21,audio_features,7a8QggRN3kbtoAZww6zku3,spotify:track:7a8QggRN3kbtoAZww6zku3,https://api.spotify.com/v1/tracks/7a8QggRN3kbtoAZww6zku3,https://api.spotify.com/v1/audio-analysis/7a8QggRN3kbtoAZww6zku3,282667,4
5328,0.627,0.543,0,-8.249,0,0.0319,0.00208,0.462,0.135,0.434,143.232,audio_features,5e0vfjC19908HLerbfbEkv,spotify:track:5e0vfjC19908HLerbfbEkv,https://api.spotify.com/v1/tracks/5e0vfjC19908HLerbfbEkv,https://api.spotify.com/v1/audio-analysis/5e0vfjC19908HLerbfbEkv,308987,4
5329,0.551,0.418,0,-6.403,1,0.0423,0.242,4.93e-06,0.12,0.417,149.969,audio_features,6hkP1DhuDQ7CKdn1rGsYee,spotify:track:6hkP1DhuDQ7CKdn1rGsYee,https://api.spotify.com/v1/tracks/6hkP1DhuDQ7CKdn1rGsYee,https://api.spotify.com/v1/audio-analysis/6hkP1DhuDQ7CKdn1rGsYee,249240,4
5330,0.523,0.811,9,-5.386,0,0.0373,0.14,0.000321,0.122,0.112,139.995,audio_features,7wcjbOTIfCVmyvbnPPV3aj,spotify:track:7wcjbOTIfCVmyvbnPPV3aj,https://api.spotify.com/v1/tracks/7wcjbOTIfCVmyvbnPPV3aj,https://api.spotify.com/v1/audio-analysis/7wcjbOTIfCVmyvbnPPV3aj,255907,4
5331,0.436,0.867,4,-4.62,1,0.21,0.211,4.69e-05,0.322,0.239,184.011,audio_features,2frSTo4mIgiEA0sacx1gsk,spotify:track:2frSTo4mIgiEA0sacx1gsk,https://api.spotify.com/v1/tracks/2frSTo4mIgiEA0sacx1gsk,https://api.spotify.com/v1/audio-analysis/2frSTo4mIgiEA0sacx1gsk,193347,4
5332,0.442,0.812,4,-4.803,0,0.0525,0.00152,0.000856,0.0969,0.454,200.115,audio_features,2KoCICBGucRa428fNiwYQJ,spotify:track:2KoCICBGucRa428fNiwYQJ,https://api.spotify.com/v1/tracks/2KoCICBGucRa428fNiwYQJ,https://api.spotify.com/v1/audio-analysis/2KoCICBGucRa428fNiwYQJ,223827,4
5333,0.583,0.525,7,-5.428,1,0.0572,0.356,0.0,0.28,0.37,117.991,audio_features,0AosnSuC2OxvOfnRO41ZSb,spotify:track:0AosnSuC2OxvOfnRO41ZSb,https://api.spotify.com/v1/tracks/0AosnSuC2OxvOfnRO41ZSb,https://api.spotify.com/v1/audio-analysis/0AosnSuC2OxvOfnRO41ZSb,185333,4
5334,0.584,0.858,0,-4.026,1,0.0654,0.0078,0.000467,0.166,0.273,129.998,audio_features,0O8rwnPniPEUX71uLpSIE6,spotify:track:0O8rwnPniPEUX71uLpSIE6,https://api.spotify.com/v1/tracks/0O8rwnPniPEUX71uLpSIE6,https://api.spotify.com/v1/audio-analysis/0O8rwnPniPEUX71uLpSIE6,214053,4
5335,0.372,0.539,7,-4.941,1,0.0324,0.605,0.000616,0.177,0.0825,129.808,audio_features,7GlwvJ8iAbCEfZjGq3iwmZ,spotify:track:7GlwvJ8iAbCEfZjGq3iwmZ,https://api.spotify.com/v1/tracks/7GlwvJ8iAbCEfZjGq3iwmZ,https://api.spotify.com/v1/audio-analysis/7GlwvJ8iAbCEfZjGq3iwmZ,334817,4
5336,0.47,0.894,10,-2.621,0,0.0418,0.0322,5.4e-05,0.0903,0.311,126.03,audio_features,4ZkGNzavB3e5mPpEP8HUjB,spotify:track:4ZkGNzavB3e5mPpEP8HUjB,https://api.spotify.com/v1/tracks/4ZkGNzavB3e5mPpEP8HUjB,https://api.spotify.com/v1/audio-analysis/4ZkGNzavB3e5mPpEP8HUjB,307347,4
5337,0.745,0.356,1,-10.425,1,0.0941,0.172,0.00943,0.123,0.607,160.033,audio_features,3kxfsdsCpFgN412fpnW85Y,spotify:track:3kxfsdsCpFgN412fpnW85Y,https://api.spotify.com/v1/tracks/3kxfsdsCpFgN412fpnW85Y,https://api.spotify.com/v1/audio-analysis/3kxfsdsCpFgN412fpnW85Y,326933,4
5338,0.473,0.461,6,-6.474,0,0.333,0.149,0.0,0.0973,0.615,165.985,audio_features,3Z2sglqDj1rDRMF5x0Sz2R,spotify:track:3Z2sglqDj1rDRMF5x0Sz2R,https://api.spotify.com/v1/tracks/3Z2sglqDj1rDRMF5x0Sz2R,https://api.spotify.com/v1/audio-analysis/3Z2sglqDj1rDRMF5x0Sz2R,234213,4
5339,0.808,0.726,10,-8.435,0,0.252,0.0208,0.276,0.129,0.616,96.12,audio_features,3lGBvPUgO7MJltUnBlOpe9,spotify:track:3lGBvPUgO7MJltUnBlOpe9,https://api.spotify.com/v1/tracks/3lGBvPUgO7MJltUnBlOpe9,https://api.spotify.com/v1/audio-analysis/3lGBvPUgO7MJltUnBlOpe9,221027,4
5340,0.837,0.455,5,-15.326,1,0.0354,0.0296,0.589,0.0398,0.922,114.762,audio_features,6iEFcZI1KxxPaAGlnOVn3y,spotify:track:6iEFcZI1KxxPaAGlnOVn3y,https://api.spotify.com/v1/tracks/6iEFcZI1KxxPaAGlnOVn3y,https://api.spotify.com/v1/audio-analysis/6iEFcZI1KxxPaAGlnOVn3y,307293,4
5341,0.654,0.703,2,-6.911,1,0.0295,0.000501,0.0,0.113,0.555,112.474,audio_features,6gwJm7LgsaHdd3CWi4K8e8,spotify:track:6gwJm7LgsaHdd3CWi4K8e8,https://api.spotify.com/v1/tracks/6gwJm7LgsaHdd3CWi4K8e8,https://api.spotify.com/v1/audio-analysis/6gwJm7LgsaHdd3CWi4K8e8,217293,4
5342,0.635,0.647,7,-7.055,0,0.0235,0.000256,0.00132,0.358,0.464,94.196,audio_features,6hvwc95jXLw5z2kT73y6I5,spotify:track:6hvwc95jXLw5z2kT73y6I5,https://api.spotify.com/v1/tracks/6hvwc95jXLw5z2kT73y6I5,https://api.spotify.com/v1/audio-analysis/6hvwc95jXLw5z2kT73y6I5,285107,4
5343,0.578,0.921,9,-5.05,0,0.0368,4.81e-05,0.000116,0.0905,0.506,98.233,audio_features,59nbHGoIBlZzIhqYeUooFx,spotify:track:59nbHGoIBlZzIhqYeUooFx,https://api.spotify.com/v1/tracks/59nbHGoIBlZzIhqYeUooFx,https://api.spotify.com/v1/audio-analysis/59nbHGoIBlZzIhqYeUooFx,221133,4
5344,0.477,0.855,10,-4.612,0,0.03,0.0421,0.0843,0.126,0.462,85.806,audio_features,0wnIPcs7V0XMwtcg0yjKpg,spotify:track:0wnIPcs7V0XMwtcg0yjKpg,https://api.spotify.com/v1/tracks/0wnIPcs7V0XMwtcg0yjKpg,https://api.spotify.com/v1/audio-analysis/0wnIPcs7V0XMwtcg0yjKpg,237733,4
5345,0.607,0.294,5,-11.836,1,0.0764,0.778,0.162,0.106,0.192,76.083,audio_features,2sW8fmnISifQTRgnRrQTYW,spotify:track:2sW8fmnISifQTRgnRrQTYW,https://api.spotify.com/v1/tracks/2sW8fmnISifQTRgnRrQTYW,https://api.spotify.com/v1/audio-analysis/2sW8fmnISifQTRgnRrQTYW,303973,4
5346,0.698,0.633,8,-6.68,0,0.0406,0.0508,0.272,0.264,0.55,94.085,audio_features,6vTtCOimcPs5H1Jr9d0Aep,spotify:track:6vTtCOimcPs5H1Jr9d0Aep,https://api.spotify.com/v1/tracks/6vTtCOimcPs5H1Jr9d0Aep,https://api.spotify.com/v1/audio-analysis/6vTtCOimcPs5H1Jr9d0Aep,252267,4
5347,0.75,0.735,9,-8.509,1,0.109,0.0237,0.124,0.129,0.518,92.902,audio_features,2MN6G2691yD8bebkuHom3C,spotify:track:2MN6G2691yD8bebkuHom3C,https://api.spotify.com/v1/tracks/2MN6G2691yD8bebkuHom3C,https://api.spotify.com/v1/audio-analysis/2MN6G2691yD8bebkuHom3C,271680,4
5348,0.575,0.503,10,-9.988,0,0.116,0.0493,0.0,0.321,0.481,171.074,audio_features,4KJuD8L1r58inOBQ2vmHNb,spotify:track:4KJuD8L1r58inOBQ2vmHNb,https://api.spotify.com/v1/tracks/4KJuD8L1r58inOBQ2vmHNb,https://api.spotify.com/v1/audio-analysis/4KJuD8L1r58inOBQ2vmHNb,216693,4
5349,0.545,0.495,6,-11.116,0,0.0369,0.667,1.01e-05,0.143,0.614,176.916,audio_features,07uIJvncK53p5XjQersG1C,spotify:track:07uIJvncK53p5XjQersG1C,https://api.spotify.com/v1/tracks/07uIJvncK53p5XjQersG1C,https://api.spotify.com/v1/audio-analysis/07uIJvncK53p5XjQersG1C,258400,4
5350,0.475,0.898,3,-4.776,1,0.0442,0.00379,0.00108,0.082,0.351,100.127,audio_features,2aZ5oYPdDbLNRIUghXM9EV,spotify:track:2aZ5oYPdDbLNRIUghXM9EV,https://api.spotify.com/v1/tracks/2aZ5oYPdDbLNRIUghXM9EV,https://api.spotify.com/v1/audio-analysis/2aZ5oYPdDbLNRIUghXM9EV,199093,4
5351,0.833,0.0756,4,-20.822,0,0.147,0.314,0.0,0.111,0.338,136.007,audio_features,4Ke1CYcm2wYDFlOhziFFjK,spotify:track:4Ke1CYcm2wYDFlOhziFFjK,https://api.spotify.com/v1/tracks/4Ke1CYcm2wYDFlOhziFFjK,https://api.spotify.com/v1/audio-analysis/4Ke1CYcm2wYDFlOhziFFjK,202693,4
5352,0.551,0.293,2,-12.503,1,0.0272,0.486,0.000273,0.0864,0.322,106.798,audio_features,4vpeKl0vMGdAXpZiQB2Dtd,spotify:track:4vpeKl0vMGdAXpZiQB2Dtd,https://api.spotify.com/v1/tracks/4vpeKl0vMGdAXpZiQB2Dtd,https://api.spotify.com/v1/audio-analysis/4vpeKl0vMGdAXpZiQB2Dtd,150640,4
5353,0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,audio_features,4BP3uh0hFLFRb5cjsgLqDh,spotify:track:4BP3uh0hFLFRb5cjsgLqDh,https://api.spotify.com/v1/tracks/4BP3uh0hFLFRb5cjsgLqDh,https://api.spotify.com/v1/audio-analysis/4BP3uh0hFLFRb5cjsgLqDh,140773,4
5354,0.653,0.677,0,-12.244,1,0.0396,0.249,0.0,0.403,0.888,114.37,audio_features,1ynmMEK1fkyiZ6Z6F3ThEt,spotify:track:1ynmMEK1fkyiZ6Z6F3ThEt,https://api.spotify.com/v1/tracks/1ynmMEK1fkyiZ6Z6F3ThEt,https://api.spotify.com/v1/audio-analysis/1ynmMEK1fkyiZ6Z6F3ThEt,216533,4
5355,0.699,0.716,3,-7.497,0,0.0375,0.325,0.0836,0.111,0.377,100.982,audio_features,6G08WE2rjuoaspgwcK2xij,spotify:track:6G08WE2rjuoaspgwcK2xij,https://api.spotify.com/v1/tracks/6G08WE2rjuoaspgwcK2xij,https://api.spotify.com/v1/audio-analysis/6G08WE2rjuoaspgwcK2xij,291605,4
5356,0.411,0.752,1,-7.711,1,0.0425,0.413,0.319,0.251,0.233,159.95,audio_features,5c5kkAZq4H50Yd4cdlgcxg,spotify:track:5c5kkAZq4H50Yd4cdlgcxg,https://api.spotify.com/v1/tracks/5c5kkAZq4H50Yd4cdlgcxg,https://api.spotify.com/v1/audio-analysis/5c5kkAZq4H50Yd4cdlgcxg,248960,4
5357,0.691,0.49,11,-12.883,0,0.275,0.918,0.376,0.0751,0.0385,107.965,audio_features,37uqBNIiYgCuSF0ppMWzVx,spotify:track:37uqBNIiYgCuSF0ppMWzVx,https://api.spotify.com/v1/tracks/37uqBNIiYgCuSF0ppMWzVx,https://api.spotify.com/v1/audio-analysis/37uqBNIiYgCuSF0ppMWzVx,244506,4
5358,0.525,0.371,8,-7.201,1,0.15,0.428,0.000196,0.108,0.318,101.913,audio_features,7aOxRy9Hlu3UrZx3H80OZr,spotify:track:7aOxRy9Hlu3UrZx3H80OZr,https://api.spotify.com/v1/tracks/7aOxRy9Hlu3UrZx3H80OZr,https://api.spotify.com/v1/audio-analysis/7aOxRy9Hlu3UrZx3H80OZr,190012,4
5359,0.662,0.848,5,-6.334,0,0.0618,0.0257,0.0583,0.121,0.259,114.027,audio_features,5gTO879fvJUl6gYQ1Kvz0f,spotify:track:5gTO879fvJUl6gYQ1Kvz0f,https://api.spotify.com/v1/tracks/5gTO879fvJUl6gYQ1Kvz0f,https://api.spotify.com/v1/audio-analysis/5gTO879fvJUl6gYQ1Kvz0f,210283,4
5360,0.734,0.462,1,-8.057,0,0.133,0.449,0.0,0.0882,0.462,99.991,audio_features,0h99zA3r6YdWADT2x9cwTr,spotify:track:0h99zA3r6YdWADT2x9cwTr,https://api.spotify.com/v1/tracks/0h99zA3r6YdWADT2x9cwTr,https://api.spotify.com/v1/audio-analysis/0h99zA3r6YdWADT2x9cwTr,199500,4
5361,0.672,0.386,0,-9.715,1,0.264,0.389,0.0,0.0838,0.529,90.082,audio_features,5wQRNkb7OhzJoT1P0OZ4Rw,spotify:track:5wQRNkb7OhzJoT1P0OZ4Rw,https://api.spotify.com/v1/tracks/5wQRNkb7OhzJoT1P0OZ4Rw,https://api.spotify.com/v1/audio-analysis/5wQRNkb7OhzJoT1P0OZ4Rw,221333,4
5362,0.676,0.624,2,-9.213,1,0.0345,0.434,0.0398,0.576,0.661,122.261,audio_features,3MshXF4YQRoFw82plcsUge,spotify:track:3MshXF4YQRoFw82plcsUge,https://api.spotify.com/v1/tracks/3MshXF4YQRoFw82plcsUge,https://api.spotify.com/v1/audio-analysis/3MshXF4YQRoFw82plcsUge,206733,4
5363,0.762,0.661,1,-6.075,0,0.0687,0.15,0.0,0.256,0.769,130.009,audio_features,1hGy2eLcmC8eKx7qr1tOqx,spotify:track:1hGy2eLcmC8eKx7qr1tOqx,https://api.spotify.com/v1/tracks/1hGy2eLcmC8eKx7qr1tOqx,https://api.spotify.com/v1/audio-analysis/1hGy2eLcmC8eKx7qr1tOqx,225373,4
5364,0.675,0.394,8,-8.539,1,0.133,0.0611,0.0,0.214,0.405,104.987,audio_features,5kxddRG1RZaZROadk7iC4D,spotify:track:5kxddRG1RZaZROadk7iC4D,https://api.spotify.com/v1/tracks/5kxddRG1RZaZROadk7iC4D,https://api.spotify.com/v1/audio-analysis/5kxddRG1RZaZROadk7iC4D,238800,4
5365,0.518,0.761,0,-7.025,1,0.0452,0.158,0.00765,0.0715,0.576,118.738,audio_features,4OKf7CcYuw5H2HptkcKxcP,spotify:track:4OKf7CcYuw5H2HptkcKxcP,https://api.spotify.com/v1/tracks/4OKf7CcYuw5H2HptkcKxcP,https://api.spotify.com/v1/audio-analysis/4OKf7CcYuw5H2HptkcKxcP,170800,4
5366,0.61,0.419,4,-15.334,0,0.0423,0.221,0.00964,0.0506,0.848,175.255,audio_features,3xaBJGjMnrbuu2wlI5itEv,spotify:track:3xaBJGjMnrbuu2wlI5itEv,https://api.spotify.com/v1/tracks/3xaBJGjMnrbuu2wlI5itEv,https://api.spotify.com/v1/audio-analysis/3xaBJGjMnrbuu2wlI5itEv,266307,4
5367,0.658,0.701,5,-10.254,0,0.0835,0.235,0.00601,0.244,0.382,110.053,audio_features,6V58LMEeGuOfLkCRJKnItb,spotify:track:6V58LMEeGuOfLkCRJKnItb,https://api.spotify.com/v1/tracks/6V58LMEeGuOfLkCRJKnItb,https://api.spotify.com/v1/audio-analysis/6V58LMEeGuOfLkCRJKnItb,198107,4
5368,0.412,0.141,9,-16.999,1,0.0373,0.884,0.0,0.169,0.29,103.103,audio_features,0loKEMa9DP6mLibdFMe6Uv,spotify:track:0loKEMa9DP6mLibdFMe6Uv,https://api.spotify.com/v1/tracks/0loKEMa9DP6mLibdFMe6Uv,https://api.spotify.com/v1/audio-analysis/0loKEMa9DP6mLibdFMe6Uv,96547,3
5369,0.641,0.863,9,-5.284,1,0.0346,0.0379,0.000829,0.335,0.677,141.634,audio_features,1m1lMBFsQmFHNEceXYHL0K,spotify:track:1m1lMBFsQmFHNEceXYHL0K,https://api.spotify.com/v1/tracks/1m1lMBFsQmFHNEceXYHL0K,https://api.spotify.com/v1/audio-analysis/1m1lMBFsQmFHNEceXYHL0K,164760,4
5370,0.672,0.804,3,-7.021,1,0.0406,0.124,0.000312,0.121,0.557,119.841,audio_features,3E99KpWAcYEnj64e86y6u9,spotify:track:3E99KpWAcYEnj64e86y6u9,https://api.spotify.com/v1/tracks/3E99KpWAcYEnj64e86y6u9,https://api.spotify.com/v1/audio-analysis/3E99KpWAcYEnj64e86y6u9,180533,4
5371,0.61,0.698,7,-8.616,1,0.028,0.284,3.63e-05,0.34,0.467,102.004,audio_features,7wjiMdiSgsL9Vkrwb10Num,spotify:track:7wjiMdiSgsL9Vkrwb10Num,https://api.spotify.com/v1/tracks/7wjiMdiSgsL9Vkrwb10Num,https://api.spotify.com/v1/audio-analysis/7wjiMdiSgsL9Vkrwb10Num,220293,4
5372,0.702,0.624,5,-9.927,1,0.0285,0.314,0.0152,0.0669,0.947,114.542,audio_features,7GmiJVBAzWNikX5VkNQg85,spotify:track:7GmiJVBAzWNikX5VkNQg85,https://api.spotify.com/v1/tracks/7GmiJVBAzWNikX5VkNQg85,https://api.spotify.com/v1/audio-analysis/7GmiJVBAzWNikX5VkNQg85,208227,4
5373,0.62,0.936,7,-4.593,1,0.0308,0.0261,0.0,0.0679,0.763,97.527,audio_features,4YwbSZaYeYja8Umyt222Qf,spotify:track:4YwbSZaYeYja8Umyt222Qf,https://api.spotify.com/v1/tracks/4YwbSZaYeYja8Umyt222Qf,https://api.spotify.com/v1/audio-analysis/4YwbSZaYeYja8Umyt222Qf,175747,4
5374,0.513,0.288,3,-16.054,1,0.0686,0.675,0.0226,0.0602,0.838,92.228,audio_features,7fjmYUeonVOEyr0lYOKvMy,spotify:track:7fjmYUeonVOEyr0lYOKvMy,https://api.spotify.com/v1/tracks/7fjmYUeonVOEyr0lYOKvMy,https://api.spotify.com/v1/audio-analysis/7fjmYUeonVOEyr0lYOKvMy,142720,4
5375,0.746,0.404,7,-15.09,0,0.0995,0.662,0.000238,0.281,0.795,96.317,audio_features,2EeVPGHq2I7fjeDfT6LEYX,spotify:track:2EeVPGHq2I7fjeDfT6LEYX,https://api.spotify.com/v1/tracks/2EeVPGHq2I7fjeDfT6LEYX,https://api.spotify.com/v1/audio-analysis/2EeVPGHq2I7fjeDfT6LEYX,279453,4
5376,0.638,0.867,2,-6.469,1,0.0331,0.144,0.000733,0.0846,0.805,115.692,audio_features,72ahyckBJfTigJCFCviVN7,spotify:track:72ahyckBJfTigJCFCviVN7,https://api.spotify.com/v1/tracks/72ahyckBJfTigJCFCviVN7,https://api.spotify.com/v1/audio-analysis/72ahyckBJfTigJCFCviVN7,243373,4
5377,0.548,0.456,0,-11.53,0,0.0289,0.425,0.116,0.0892,0.294,120.274,audio_features,5OFXqc0YydDLSJTxEp0AjS,spotify:track:5OFXqc0YydDLSJTxEp0AjS,https://api.spotify.com/v1/tracks/5OFXqc0YydDLSJTxEp0AjS,https://api.spotify.com/v1/audio-analysis/5OFXqc0YydDLSJTxEp0AjS,367440,4
5378,0.578,0.817,0,-6.542,1,0.0363,0.183,3.06e-06,0.285,0.726,141.621,audio_features,5DiXcVovI0FcY2s0icWWUu,spotify:track:5DiXcVovI0FcY2s0icWWUu,https://api.spotify.com/v1/tracks/5DiXcVovI0FcY2s0icWWUu,https://api.spotify.com/v1/audio-analysis/5DiXcVovI0FcY2s0icWWUu,272293,4
5379,0.639,0.893,9,-6.509,1,0.036,0.289,0.00816,0.222,0.966,126.143,audio_features,5jkFvD4UJrmdoezzT1FRoP,spotify:track:5jkFvD4UJrmdoezzT1FRoP,https://api.spotify.com/v1/tracks/5jkFvD4UJrmdoezzT1FRoP,https://api.spotify.com/v1/audio-analysis/5jkFvD4UJrmdoezzT1FRoP,351573,4
5380,0.472,0.881,2,-5.252,1,0.0524,0.0876,0.0,0.0698,0.502,178.858,audio_features,4EaO2XR7gWaHq8DW7nu1iY,spotify:track:4EaO2XR7gWaHq8DW7nu1iY,https://api.spotify.com/v1/tracks/4EaO2XR7gWaHq8DW7nu1iY,https://api.spotify.com/v1/audio-analysis/4EaO2XR7gWaHq8DW7nu1iY,232747,4
5381,0.581,0.833,5,-5.03,0,0.0799,0.172,7.48e-05,0.0581,0.952,80.575,audio_features,3CFRrpmTnGYi0JC7QDIxFP,spotify:track:3CFRrpmTnGYi0JC7QDIxFP,https://api.spotify.com/v1/tracks/3CFRrpmTnGYi0JC7QDIxFP,https://api.spotify.com/v1/audio-analysis/3CFRrpmTnGYi0JC7QDIxFP,288907,4
5382,0.597,0.313,2,-10.791,0,0.0265,0.669,6.23e-06,0.0734,0.357,94.987,audio_features,7Dbg5O9nNWu6SWxDjJ9qoq,spotify:track:7Dbg5O9nNWu6SWxDjJ9qoq,https://api.spotify.com/v1/tracks/7Dbg5O9nNWu6SWxDjJ9qoq,https://api.spotify.com/v1/audio-analysis/7Dbg5O9nNWu6SWxDjJ9qoq,333120,4
